Date, Open, High, Low, Close, Volume
08/25/08, 92.11, 92.52, 92.11, 92.50, 60570
08/22/08, 92.45, 92.75, 92.00, 92.00, 58248
08/21/08, 92.37, 92.60, 92.25, 92.525, 103079
08/20/08, 92.68, 92.82, 92.327, 92.66, 30653
08/19/08, 92.65, 92.75, 92.25, 92.68, 101307
08/18/08, 92.75, 92.99, 92.02, 92.50, 91056
08/15/08, 92.44, 92.74, 92.421, 92.715, 39884
08/14/08, 92.396, 92.50, 92.16, 92.50, 58388
08/13/08, 92.30, 92.50, 92.00, 92.50, 47113
08/12/08, 92.18, 92.47, 91.90, 92.36, 94954
08/11/08, 91.85, 92.15, 91.36, 92.00, 49728
08/08/08, 92.07, 92.28, 91.97, 92.26, 62232
08/07/08, 92.17, 92.26, 92.00, 92.095, 42625
08/06/08, 92.26, 92.35, 92.00, 92.21, 44175
08/05/08, 92.33, 93.70, 92.02, 92.83, 70525
08/04/08, 92.38, 92.48, 92.035, 92.18, 75783
08/01/08, 92.70, 93.07, 92.40, 92.82, 25115
07/31/08, 93.37, 93.90, 93.00, 93.90, 81995
07/30/08, 93.35, 93.7388, 93.00, 93.705, 103820
07/29/08, 93.56, 93.83, 93.2001, 93.69, 65852
07/28/08, 93.44, 93.7299, 93.30, 93.67, 75198
07/25/08, 93.75, 94.53, 93.70, 93.99, 187979
07/24/08, 93.81, 94.24, 93.26, 93.79, 64064
07/23/08, 93.65, 93.93, 93.55, 93.57, 193434
07/22/08, 93.30, 93.89, 93.12, 93.815, 102905
07/21/08, 93.52, 93.69, 93.00, 93.50, 49474
07/18/08, 92.09, 93.04, 91.77, 93.04, 48732
07/17/08, 91.70, 92.55, 91.46, 91.57, 41859
07/16/08, 91.20, 91.57, 91.00, 91.30, 25257
07/15/08, 91.71, 91.80, 90.73, 91.00, 149014
07/14/08, 93.16, 93.16, 91.90, 92.425, 41167
07/11/08, 92.31, 92.81, 92.23, 92.65, 310095
07/10/08, 92.42, 93.09, 92.335, 92.77, 99068
07/09/08, 92.80, 93.20, 92.55, 92.65, 78909
07/08/08, 93.15, 93.21, 92.658, 92.97, 169985
07/07/08, 93.57, 93.57, 92.71, 93.22, 102429
07/03/08, 93.37, 93.58, 92.99, 93.1375, 41604
07/02/08, 93.02, 93.50, 92.57, 93.18, 81748
07/01/08, 92.43, 94.00, 92.35, 93.25, 957108
06/30/08, 93.90, 94.10, 93.54, 94.00, 84876
06/27/08, 94.02, 94.20, 93.59, 94.10, 58243
06/26/08, 94.18, 94.60, 93.80, 94.36, 95906
06/25/08, 94.64, 95.14, 94.50, 95.105, 92813
06/24/08, 95.10, 95.63, 94.49, 94.79, 176685
06/23/08, 95.59, 95.64, 95.094, 95.19, 37733
06/20/08, 95.80, 95.882, 95.251, 95.54, 40443
06/19/08, 96.22, 96.22, 95.65, 95.9199, 86564
06/18/08, 96.30, 96.85, 96.05, 96.53, 67160
06/17/08, 96.03, 96.80, 95.97, 96.32, 87295
06/16/08, 96.60, 97.07, 96.11, 96.15, 61192
06/13/08, 97.10, 97.50, 96.35, 97.50, 58875
06/12/08, 96.93, 97.349, 96.713, 97.07, 41174
06/11/08, 97.50, 97.98, 97.00, 97.23, 66434
06/10/08, 97.00, 97.26, 96.86, 97.25, 52351
06/09/08, 97.27, 97.37, 96.61, 97.21, 47072
06/06/08, 96.97, 97.382, 96.784, 96.905, 43054
06/05/08, 97.00, 97.20, 96.882, 97.17, 49133
06/04/08, 96.93, 96.93, 96.45, 96.75, 46004
06/03/08, 97.30, 97.30, 96.30, 96.85, 80178
06/02/08, 97.59, 97.67, 95.82, 96.78, 374440
05/30/08, 98.23, 98.23, 98.07, 98.22, 53541
05/29/08, 98.25, 98.40, 98.00, 98.215, 76234
05/28/08, 97.60, 98.34, 97.60, 98.31, 73699
05/27/08, 98.36, 98.36, 97.54, 97.83, 65756
05/23/08, 98.70, 98.81, 97.70, 98.38, 401384
05/22/08, 99.00, 99.24, 98.73, 98.97, 51634
05/21/08, 99.35, 99.35, 99.02, 99.12, 97277
05/20/08, 99.50, 99.50, 99.0728, 99.30, 49257
05/19/08, 99.35, 99.58, 99.1989, 99.49, 58882
05/16/08, 98.72, 99.14, 98.60, 99.10, 79272
05/15/08, 99.16, 99.25, 98.25, 98.96, 146554
05/14/08, 98.94, 99.14, 98.10, 98.70, 153038
05/13/08, 98.98, 99.04, 98.714, 98.84, 59440
05/12/08, 98.92, 98.93, 98.50, 98.87, 91899
05/09/08, 98.87, 99.00, 98.487, 99.00, 73080
05/08/08, 99.17, 99.19, 98.75, 98.79, 59619
05/07/08, 99.22, 99.23, 98.62, 99.00, 65638
05/06/08, 99.28, 99.28, 98.68, 98.93, 121379
05/05/08, 99.51, 99.70, 99.51, 99.64, 121890
05/02/08, 100.32, 100.39, 99.61, 99.80, 133885
05/01/08, 99.20, 100.82, 99.195, 100.82, 428438
04/30/08, 99.21, 99.96, 98.50, 99.29, 113391
04/29/08, 99.47, 99.47, 98.91, 99.19, 144412
04/28/08, 99.17, 99.50, 98.49, 99.48, 595659
04/25/08, 98.78, 98.90, 98.60, 98.90, 87559
04/24/08, 98.55, 98.55, 97.90, 98.43, 114385
04/23/08, 98.40, 98.69, 97.78, 98.40, 103726
04/22/08, 98.14, 98.32, 97.53, 98.00, 77521
04/21/08, 97.98, 97.98, 97.76, 97.87, 70409
04/18/08, 97.82, 98.05, 97.33, 98.03, 123626
04/17/08, 97.37, 97.37, 97.1001, 97.37, 61806
04/16/08, 97.18, 97.42, 96.844, 97.2725, 84618
04/15/08, 96.79, 97.20, 96.64, 96.85, 59303
04/14/08, 96.79, 96.90, 96.52, 96.86, 54626
04/11/08, 97.10, 97.13, 96.50, 96.52, 59547
04/10/08, 96.91, 98.51, 96.84, 97.30, 176805
04/09/08, 97.00, 97.20, 96.78, 96.95, 79402
04/08/08, 97.15, 97.80, 96.90, 97.80, 85239
04/07/08, 96.80, 97.5299, 96.70, 97.47, 117221
04/04/08, 96.50, 98.23, 96.21, 96.70, 142184
04/03/08, 96.66, 96.66, 95.60, 96.33, 98254
04/02/08, 96.42, 96.65, 96.2452, 96.50, 92104
04/01/08, 95.88, 96.46, 95.88, 96.45, 987917
03/31/08, 96.02, 96.70, 95.633, 96.6647, 246491
03/28/08, 96.20, 96.24, 96.0101, 96.24, 46353
03/27/08, 96.60, 96.60, 96.1081, 96.19, 97800
03/26/08, 96.60, 96.77, 96.4001, 96.505, 149677
03/25/08, 96.50, 96.75, 96.22, 96.73, 90124
03/24/08, 95.99, 96.60, 95.79, 96.482, 104833
03/20/08, 95.26, 95.75, 95.201, 95.75, 55600
03/19/08, 95.46, 95.58, 95.1001, 95.30, 75800
03/18/08, 94.46, 96.99, 94.286, 95.20, 46640
03/17/08, 94.03, 94.03, 93.30, 93.82, 55072
03/14/08, 94.83, 94.9999, 94.05, 94.26, 37301
03/13/08, 95.22, 95.22, 93.80, 94.83, 80007
03/12/08, 95.26, 95.51, 95.25, 95.50, 53143
03/11/08, 95.14, 95.70, 95.05, 95.52, 36197
03/10/08, 95.46, 95.55, 95.25, 95.28, 26788
03/07/08, 95.23, 95.50, 95.23, 95.50, 44155
03/06/08, 95.94, 95.94, 95.50, 95.70, 20959
03/05/08, 95.50, 96.00, 95.50, 95.945, 73283
03/04/08, 95.80, 95.95, 95.51, 95.68, 29854
03/03/08, 96.19, 96.19, 95.50, 95.79, 53420
02/29/08, 96.38, 96.46, 95.69, 96.38, 72887
02/28/08, 96.50, 96.93, 95.69, 96.75, 61281
02/27/08, 96.97, 96.98, 96.49, 96.89, 75853
02/26/08, 96.30, 96.95, 96.20, 96.91, 80114
02/25/08, 95.80, 96.43, 95.71, 96.29, 81000
02/22/08, 95.94, 96.08, 95.65, 96.00, 48137
02/21/08, 95.90, 96.00, 95.50, 95.83, 55776
02/20/08, 95.84, 95.84, 95.03, 95.50, 65791
02/19/08, 95.75, 96.00, 95.00, 95.25, 102864
02/15/08, 95.75, 95.75, 95.35, 95.74, 49700
02/14/08, 96.57, 96.57, 95.45, 95.98, 48735
02/13/08, 95.99, 96.06, 95.51, 95.51, 60679
02/12/08, 95.25, 96.29, 95.25, 95.76, 85161
02/11/08, 95.26, 96.21, 95.26, 95.40, 74412
02/08/08, 96.50, 96.50, 96.00, 96.16, 80372
02/07/08, 96.90, 97.30, 96.00, 96.89, 58096
02/06/08, 97.68, 97.71, 97.18, 97.30, 101076
02/05/08, 97.79, 97.79, 97.00, 97.50, 66272
02/04/08, 97.25, 98.38, 97.25, 98.295, 44863
02/01/08, 98.44, 98.50, 97.00, 98.27, 83050
01/31/08, 98.14, 98.88, 97.75, 98.88, 76458
01/30/08, 98.42, 98.74, 97.93, 98.68, 27314
01/29/08, 97.78, 98.35, 97.78, 98.30, 39200
01/28/08, 98.50, 98.50, 97.50, 98.20, 44800
01/25/08, 98.11, 98.65, 97.0601, 98.65, 43600
01/24/08, 97.26, 98.50, 96.88, 98.50, 62622
01/23/08, 96.84, 97.59, 95.02, 97.28, 59541
01/22/08, 96.70, 97.86, 93.30, 97.09, 192400
01/18/08, 97.47, 98.95, 97.03, 97.77, 84500
01/17/08, 97.50, 97.50, 97.01, 97.01, 31600
01/16/08, 97.84, 97.90, 97.41, 97.70, 20700
01/15/08, 97.95, 97.95, 97.60, 97.81, 19964
01/14/08, 97.64, 98.072, 97.3756, 97.5552, 20515
01/11/08, 97.84, 98.50, 97.31, 97.90, 71621
01/10/08, 97.17, 98.17, 96.95, 97.69, 154800
01/09/08, 98.49, 98.49, 96.93, 96.97, 51600
01/08/08, 99.49, 99.49, 98.00, 98.04, 42050
01/07/08, 99.49, 99.49, 98.30, 98.61, 177105
01/04/08, 100.01, 100.05, 98.84, 99.20, 48550
01/03/08, 99.60, 99.95, 99.26, 99.31, 64714
01/02/08, 99.56, 100.898, 99.3001, 99.50, 61800
12/31/07, 100.21, 100.74, 99.87, 100.72, 38719
12/28/07, 101.40, 101.6188, 100.25, 100.50, 88437
12/27/07, 101.18, 101.60, 101.18, 101.49, 22900
12/26/07, 101.53, 101.6999, 101.20, 101.39, 48356
12/24/07, 102.02, 102.26, 101.20, 101.8399, 66757
12/21/07, 102.48, 102.48, 101.39, 102.20, 37585
12/20/07, 101.40, 101.95, 101.40, 101.88, 31300
12/19/07, 101.11, 102.10, 101.11, 102.10, 24000
12/18/07, 101.41, 102.00, 101.41, 101.60, 53200
12/17/07, 102.50, 102.50, 101.12, 101.50, 18888
12/14/07, 102.50, 102.50, 101.19, 102.05, 15600
12/13/07, 101.75, 102.28, 101.23, 101.90, 44500
12/12/07, 102.50, 103.75, 101.5001, 101.95, 29402
12/11/07, 102.17, 102.48, 100.85, 101.40, 30300
12/10/07, 100.73, 101.64, 100.73, 101.50, 23500
12/07/07, 100.60, 102.49, 100.60, 101.65, 27090
12/06/07, 101.61, 101.75, 100.00, 101.70, 33200
12/05/07, 101.68, 102.50, 100.26, 100.80, 270580
12/04/07, 103.00, 103.00, 102.00, 102.00, 16295
12/03/07, 103.00, 103.00, 101.1001, 102.39, 31312
11/30/07, 102.00, 102.50, 101.51, 102.01, 34839
11/29/07, 101.75, 101.75, 100.10, 101.60, 20200
11/28/07, 99.58, 101.20, 99.58, 101.10, 11650
11/27/07, 100.50, 101.48, 99.50, 100.15, 25700
11/26/07, 98.00, 101.00, 98.00, 100.00, 69416
11/23/07, 99.20, 100.50, 98.91, 98.91, 3050
11/21/07, 100.70, 100.70, 97.00, 99.10, 139550
11/20/07, 101.75, 102.39, 100.41, 101.00, 26480
11/19/07, 102.70, 102.70, 101.78, 102.00, 16657
11/16/07, 103.00, 103.00, 101.53, 102.00, 18396
11/15/07, 101.99, 102.34, 101.68, 101.97, 15500
11/14/07, 102.75, 102.75, 101.70, 102.00, 7741
11/13/07, 102.95, 102.95, 101.56, 101.75, 15209
11/12/07, 103.02, 103.02, 101.898, 102.15, 41353
11/09/07, 101.57, 101.75, 100.51, 101.75, 38400
11/08/07, 102.85, 102.85, 100.41, 101.30, 121000
11/07/07, 101.82, 103.10, 101.82, 102.60, 11850
11/06/07, 102.20, 103.15, 102.20, 102.73, 34900
11/05/07, 106.00, 106.00, 101.50, 102.20, 13775
11/02/07, 102.49, 102.50, 101.9201, 102.25, 32300
11/01/07, 102.71, 102.90, 102.00, 102.50, 29400
10/31/07, 103.61, 104.00, 103.04, 103.85, 12000
10/30/07, 103.30, 103.30, 102.70, 103.20, 10500
10/29/07, 103.49, 103.50, 103.0575, 103.40, 19900
10/26/07, 102.70, 103.09, 102.60, 103.09, 10800
10/25/07, 102.99, 102.99, 102.64, 102.85, 16600
10/24/07, 102.60, 102.75, 102.30, 102.70, 22200
10/23/07, 102.19, 102.70, 101.95, 102.70, 27000
10/22/07, 102.80, 102.80, 101.85, 101.85, 64600
10/19/07, 103.25, 103.94, 102.00, 102.80, 40200
10/18/07, 104.23, 104.2499, 103.25, 103.26, 13200
10/17/07, 104.03, 104.65, 103.31, 103.31, 15200
10/16/07, 104.50, 104.68, 104.10, 104.60, 60600
10/15/07, 105.20, 105.20, 104.50, 105.00, 24600
10/12/07, 104.42, 104.60, 104.42, 104.50, 73700
10/11/07, 104.49, 104.50, 104.00, 104.39, 22300
10/10/07, 104.48, 104.48, 104.15, 104.24, 21200
10/09/07, 104.32, 104.34, 104.00, 104.33, 14600
10/08/07, 104.22, 104.39, 103.8601, 104.25, 18600
10/05/07, 103.97, 104.00, 103.52, 103.90, 22900
10/04/07, 103.80, 103.95, 103.29, 103.84, 17600
10/03/07, 104.00, 104.47, 103.3201, 103.40, 35300
10/02/07, 102.53, 103.99, 102.53, 103.95, 72100
10/01/07, 104.47, 104.50, 103.33, 103.75, 50300
09/28/07, 104.47, 104.48, 103.60, 104.00, 46700
09/27/07, 104.4999, 104.55, 101.16, 104.00, 49200
09/26/07, 104.70, 104.70, 104.132, 104.32, 25300
09/25/07, 103.00, 104.70, 103.00, 104.70, 167500
09/24/07, 102.68, 104.45, 102.65, 104.45, 45500
09/21/07, 104.99, 105.40, 102.10, 103.75, 105100
09/20/07, 106.04, 106.04, 103.00, 103.49, 410400
09/19/07, 104.25, 106.10, 104.20, 106.09, 85900
09/18/07, 103.75, 104.36, 102.98, 104.10, 31400
09/17/07, 103.00, 103.50, 102.36, 103.36, 20100
09/14/07, 101.95, 102.94, 101.22, 102.89, 33900
09/13/07, 102.25, 102.25, 101.22, 101.93, 10900
09/12/07, 102.00, 102.50, 101.38, 102.29, 32000
09/11/07, 101.48, 102.00, 101.0001, 101.83, 24100
09/10/07, 101.50, 101.50, 100.61, 101.00, 10000
09/07/07, 101.90, 101.90, 100.45, 100.57, 50700
09/06/07, 101.49, 101.74, 101.49, 101.73, 16400
09/05/07, 101.65, 101.88, 101.23, 101.7899, 14400
09/04/07, 101.97, 101.97, 101.00, 101.75, 13500
08/31/07, 101.48, 101.68, 101.01, 101.67, 11300
08/30/07, 100.74, 101.04, 100.22, 100.76, 42900
08/29/07, 100.00, 100.90, 99.67, 100.55, 18300
08/28/07, 100.50, 100.90, 100.00, 100.1501, 55800
08/27/07, 100.00, 100.50, 99.90, 100.50, 11800
08/24/07, 99.70, 99.85, 99.16, 99.85, 11600
08/23/07, 99.17, 99.80, 99.00, 99.60, 59400
08/22/07, 98.60, 99.1999, 98.10, 99.00, 52700
08/21/07, 99.25, 99.85, 98.06, 98.24, 33700
08/20/07, 100.00, 100.00, 98.75, 98.75, 49300
08/17/07, 99.00, 100.00, 98.60, 99.70, 30000
08/16/07, 100.00, 100.00, 97.98, 98.70, 15300
08/15/07, 98.35, 99.0399, 98.28, 98.83, 9100
08/14/07, 99.32, 99.32, 98.17, 98.28, 12400
08/13/07, 99.02, 99.05, 98.4001, 99.05, 21300
08/10/07, 98.20, 98.37, 97.75, 98.33, 18800
08/09/07, 98.62, 98.92, 98.01, 98.53, 12800
08/08/07, 99.00, 100.50, 98.00, 98.63, 30300
08/07/07, 99.25, 99.25, 96.80, 97.48, 70200
08/06/07, 98.75, 98.75, 96.05, 96.79, 30400
08/03/07, 97.35, 97.35, 96.38, 97.00, 20100
08/02/07, 96.99, 97.334, 96.99, 97.00, 28800
08/01/07, 96.84, 96.84, 95.26, 96.45, 33500
07/31/07, 97.00, 98.20, 97.00, 97.2799, 34000
07/30/07, 96.99, 97.02, 96.35, 96.95, 24600
07/27/07, 97.00, 97.00, 95.49, 96.02, 44500
07/26/07, 98.50, 99.50, 96.39, 97.65, 43200
07/25/07, 99.90, 99.90, 98.68, 99.05, 28400
07/24/07, 100.50, 100.51, 99.86, 100.00, 44900
07/23/07, 100.7001, 100.71, 100.50, 100.577, 9000
07/20/07, 100.98, 101.32, 100.5901, 100.80, 18600
07/19/07, 101.03, 101.06, 101.03, 101.057, 6400
07/18/07, 101.67, 101.67, 100.80, 100.95, 15600
07/17/07, 101.70, 101.71, 101.22, 101.71, 10600
07/16/07, 101.37, 101.81, 101.26, 101.59, 17100
07/13/07, 101.30, 101.56, 101.00, 101.55, 5200
07/12/07, 101.00, 101.13, 100.71, 101.13, 8300
07/11/07, 101.62, 101.63, 100.56, 100.83, 17200
07/10/07, 101.48, 101.75, 101.00, 101.59, 19700
07/09/07, 101.43, 101.98, 101.39, 101.86, 8400
07/06/07, 101.43, 101.79, 101.1101, 101.55, 8200
07/05/07, 101.85, 101.86, 100.98, 101.44, 14600
07/03/07, 101.90, 101.90, 101.60, 101.81, 11700
07/02/07, 101.70, 102.27, 101.40, 102.00, 19600
06/29/07, 102.10, 102.50, 101.81, 101.81, 14600
06/28/07, 102.55, 102.64, 101.93, 102.10, 9500
06/27/07, 102.79, 102.80, 102.48, 102.64, 6800
06/26/07, 102.94, 103.19, 102.70, 103.00, 43600
06/25/07, 103.30, 103.34, 102.65, 102.70, 29000
06/22/07, 103.22, 103.3599, 102.84, 103.30, 27800
06/21/07, 103.00, 103.43, 103.00, 103.10, 13900
06/20/07, 103.84, 103.84, 102.9101, 102.9101, 16900
06/19/07, 103.84, 103.84, 103.36, 103.83, 19600
06/18/07, 103.91, 103.91, 103.40, 103.70, 14600
06/15/07, 103.50, 103.68, 103.50, 103.64, 13500
06/14/07, 103.34, 103.66, 103.16, 103.66, 18200
06/13/07, 103.63, 103.81, 102.87, 103.58, 24600
06/12/07, 103.77, 103.78, 103.07, 103.40, 67300
06/11/07, 103.90, 104.07, 103.6001, 103.93, 2900
06/08/07, 104.21, 104.27, 103.9201, 104.15, 17800
06/07/07, 104.74, 104.74, 104.20, 104.43, 12100
06/06/07, 105.00, 105.06, 104.8801, 104.92, 74600
06/05/07, 105.21, 105.21, 105.05, 105.05, 4500
06/04/07, 105.20, 105.22, 105.02, 105.20, 21800
06/01/07, 105.11, 105.13, 104.95, 105.11, 13500
05/31/07, 105.89, 105.89, 105.65, 105.71, 6200
05/30/07, 105.87, 105.94, 105.75, 105.88, 4300
05/29/07, 105.70, 105.72, 105.58, 105.64, 4900
05/25/07, 105.97, 106.47, 105.80, 106.06, 7400
05/24/07, 106.04, 106.04, 105.85, 105.91, 17100
05/23/07, 105.92, 106.11, 105.70, 105.88, 22500
05/22/07, 106.08, 106.09, 105.7301, 105.96, 10200
05/21/07, 105.94, 105.96, 105.85, 105.95, 14600
05/18/07, 105.95, 105.95, 105.85, 105.8501, 5200
05/17/07, 105.89, 105.93, 105.69, 105.82, 14500
05/16/07, 105.83, 105.86, 105.82, 105.85, 78100
05/15/07, 105.70, 105.93, 105.57, 105.57, 39400
05/14/07, 105.69, 105.70, 105.55, 105.65, 11600
05/11/07, 105.64, 105.78, 105.56, 105.66, 12200
05/10/07, 105.70, 105.81, 105.51, 105.60, 17400
05/09/07, 105.59, 105.60, 105.16, 105.22, 9400
05/08/07, 105.54, 105.55, 105.446, 105.50, 16100
05/07/07, 105.32, 105.42, 105.30, 105.42, 4200
05/04/07, 105.35, 105.44, 105.21, 105.43, 4600
05/03/07, 105.37, 105.48, 105.20, 105.30, 17400
05/02/07, 105.35, 105.39, 105.20, 105.29, 4700
05/01/07, 105.27, 105.43, 105.27, 105.33, 8600
04/30/07, 105.56, 105.63, 105.33, 105.61, 15500
04/27/07, 105.51, 105.60, 105.51, 105.60, 8300
04/26/07, 105.43, 105.60, 105.29, 105.60, 48200
04/25/07, 105.28, 105.41, 105.28, 105.41, 16300
04/24/07, 104.59, 105.31, 104.42, 105.25, 398500
04/23/07, 104.59, 104.66, 104.45, 104.53, 1700
04/20/07, 104.54, 104.54, 104.45, 104.466, 4900
04/19/07, 104.20, 104.57, 104.06, 104.53, 47500
04/18/07, 104.19, 104.27, 104.15, 104.17, 6300
04/17/07, 104.15, 104.40, 104.14, 104.14, 28100
04/16/07, 104.27, 104.27, 104.1458, 104.19, 7600
04/13/07, 104.39, 104.49, 104.23, 104.23, 3400
04/12/07, 104.42, 104.42, 104.35, 104.42, 6100
04/11/07, 104.35, 104.39, 104.35, 104.35, 1900
